Expediente,Orden,Fecha,Juzgado,Fiscal,Fiscalia
CFP 11766/2009,4,04/09/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 10471/2009,1,10/08/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 9575/2009,1,04/05/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9575/2009,2,22/07/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 8507/2009,1,23/06/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 8507/2009,2,23/06/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 8293/2009,1,06/04/2017,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 19 DE LA CAPITAL FEDERAL,Fiscal: DR. SANTIAGO VISMARA,FISCALIA ANTE TRIB. ORAL. EN LO CRIM. DE CAP. FED. N° 19
CFP 7139/2009,1,02/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7139/2009,2,26/05/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 6588/2009,1,13/05/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 6588/2009,2,13/05/2009,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 5100/2009,1,16/04/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 5100/2009,2,16/04/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 4315/2009,1,09/11/2020,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA JUDICIAL Nº 3,,
CFP 4315/2009,2,21/10/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. JUAN PATRICIO GARCIA ELORRIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 4
CFP 4315/2009,3,26/02/2019,CAMARA FEDERAL DE CASACION PENAL - SALA 3,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 4315/2009,4,23/11/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4315/2009,5,01/04/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 4114/2009,1,01/11/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 4114/2009,2,17/07/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4114/2009,3,30/03/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 3934/2009,1,26/03/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 3934/2009,2,26/03/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 3251/2009,1,28/10/2013,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 3251/2009,2,13/03/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 2677/2009,1,03/03/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 2677/2009,2,03/03/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 2268/2009,1,28/06/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 2268/2009,2,05/03/2015,CAMARA FEDERAL DE CASACION PENAL - SALA 1,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 2268/2009,3,24/02/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 2268/2009,4,24/02/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 2160/2009,1,15/07/2015,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA JUDICIAL Nº 3,,
CFP 2160/2009,2,03/11/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 2160/2009,3,20/02/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 2160/2009,4,20/02/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 1909/2009,1,06/07/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 1909/2009,2,17/02/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 1909/2009,3,17/02/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 1219/2009,1,03/02/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 1219/2009,2,03/02/2009,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 1212/2009,1,03/02/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 1150/2009,1,02/02/2009,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
FLP 73000044/2008,1,02/06/2015,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 17512/2008,1,13/07/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 17512/2008,2,20/10/2017,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 17512/2008,3,10/12/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 3,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 17512/2008,4,04/06/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 14682/2008,1,21/09/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 14682/2008,2,16/10/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 13065/2008,1,06/12/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 13065/2008,2,12/09/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 13065/2008,3,12/09/2008,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 12446/2008,1,19/06/2017,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 12446/2008,2,06/05/2015,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA JUDICIAL Nº 3,,
CFP 12446/2008,3,30/04/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 3,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 12446/2008,4,29/08/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS A. RIVOLO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 2
CFP 12446/2008,5,29/08/2008,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 12445/2008,1,29/08/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 12445/2008,2,29/08/2008,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 11104/2008,1,27/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11104/2008,2,29/07/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 10953/2008,1,16/04/2019,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 10953/2008,2,29/08/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10511/2008,1,03/06/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. JUAN PATRICIO GARCIA ELORRIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 4
CFP 10511/2008,2,12/11/2018,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 10511/2008,3,14/05/2018,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 10511/2008,4,02/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10511/2008,5,17/09/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 9805/2008,1,04/11/2016,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9805/2008,2,30/06/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 9548/2008,1,04/04/2016,CORTE SUPREMA DE JUSTICIA DE LA NACIÓN - SECRETARÍA JUDICIAL Nº 3,,
CFP 9548/2008,2,30/09/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 1,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 9548/2008,3,30/09/2014,CAMARA FEDERAL DE CASACION PENAL - VOCALIA 2,,
CFP 9548/2008,4,30/09/2014,CAMARA FEDERAL DE CASACION PENAL - VOCALIA 5,,
CFP 9548/2008,5,30/04/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 9548/2008,6,24/06/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 7336/2008,1,08/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7336/2008,2,16/05/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 7336/2008,3,16/05/2008,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 7030/2008,1,24/04/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 7030/2008,2,27/12/2017,CAMARA FEDERAL DE CASACION PENAL - SALA 2,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 7030/2008,3,13/05/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 7030/2008,4,13/05/2008,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 5770/2008,1,02/03/2020,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. JUAN PATRICIO GARCIA ELORRIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 4
CFP 5770/2008,2,04/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5770/2008,3,21/04/2008,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 1651/2008,1,11/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 1651/2008,2,19/06/2013,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CCC 62103/2007,1,27/09/2017,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 17475/2007,1,26/10/2016,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 17475/2007,2,18/08/2016,CAMARA FEDERAL DE CASACION PENAL - SALA 3,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 17475/2007,3,24/08/2015,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 17475/2007,4,07/12/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 17335/2007,1,03/06/2021,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 17335/2007,2,04/12/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 17335/2007,3,04/12/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 17069/2007,1,05/02/2014,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 17069/2007,2,28/11/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 16479/2007,1,15/11/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 15075/2007,1,16/10/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 14365/2007,1,28/09/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 12053/2007,1,19/12/2018,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. EDUARDO RAUL TAIANO (SUBROGANTE),FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 8
CFP 12053/2007,2,13/08/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 11871/2007,1,08/08/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 11871/2007,2,08/08/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 11434/2007,1,05/07/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11434/2007,2,30/07/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 11014/2007,1,15/03/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11014/2007,2,15/12/2016,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 17 DE LA CAPITAL FEDERAL,Fiscal: DR. HORACIO SANTIAGO NAGER,FISCALIA ANTE TRIB. ORAL. EN LO CRIM. DE CAP. FED. N° 17
CFP 5842/2007,1,19/04/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 5842/2007,2,19/04/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 5587/2007,1,09/10/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5587/2007,2,16/04/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 4500/2007,1,26/03/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 4500/2007,2,26/03/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 1787/2007,1,23/09/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 1,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 1787/2007,2,02/09/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 1787/2007,3,07/02/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,,
CFP 370/2007,1,18/08/2020,CAMARA FEDERAL DE CASACION PENAL - SALA 2,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 370/2007,2,15/08/2017,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 370/2007,3,10/01/2007,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 370/2007,4,10/01/2007,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 18579/2006,1,04/07/2024,CAMARA FEDERAL DE CASACION PENAL - VOCALIA 6,,
CFP 18579/2006,2,21/02/2020,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 18579/2006,3,27/12/2019,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 18579/2006,4,14/12/2016,CAMARA FEDERAL DE CASACION PENAL - VOCALIA 6,,
CFP 18579/2006,5,14/12/2016,CAMARA FEDERAL DE CASACION PENAL - VOCALIA 11,,
CFP 18579/2006,6,26/05/2014,CAMARA FEDERAL DE CASACION PENAL - SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 18579/2006,7,01/04/2014,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 18579/2006,8,22/04/2008,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 18492/2006,1,11/12/2006,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 18492/2006,2,11/12/2006,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 18250/2006,1,29/11/2018,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 18250/2006,2,04/12/2006,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 18250/2006,3,04/12/2006,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,,
CFP 14594/2006,1,20/09/2006,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 10095/2006,1,08/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10095/2006,2,22/06/2006,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CFP 9421/2006,1,12/06/2006,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
